Age,Gender,Income,Occupation,Awareness,Purchase_Frequency,Environmental_Concern,Health_Concern,Social_Influence,Price_Sensitivity,Availability_Issue,Preferred_Category,Certification_Importance,Reviews_Importance,Brand_Story_Importance,UI_Expectation,Delivery_Expectation,Purchase_Intent
40,Female,Low,Student,4,Rarely,5,5,3,3,3,Fashion,5,5,3,5,5,1.232956955373949
42,Female,Low,Student,2,Rarely,5,2,4,3,4,Home Products,2,5,4,5,4,1.5565915565891943
28,Female,Medium,Student,1,Occasionally,4,4,4,4,4,Fashion,5,5,3,3,4,1.6111502783488056
29,Male,Low,Student,3,Occasionally,5,4,1,4,2,Fashion,4,5,2,5,2,1.730588848343356
27,Male,Low,Working Professional,5,Frequently,4,4,1,4,3,Food,3,4,3,3,2,1.9033027535102702
33,Male,Medium,Working Professional,3,Rarely,3,4,3,1,1,Personal Care,5,4,2,5,5,3.589931045551778
25,Male,Medium,Working Professional,4,Occasionally,4,3,2,5,3,Fashion,5,4,3,5,5,1.8412117204297855
23,Male,High,Working Professional,2,Rarely,5,4,2,3,4,Personal Care,3,5,1,3,5,2.012792120213946
29,Female,Medium,Working Professional,1,Rarely,5,5,2,4,2,Personal Care,5,2,3,5,2,2.3461493115500476
41,Male,Medium,Student,5,Frequently,4,2,2,5,3,Personal Care,4,3,4,5,3,1.8197153920205704
38,Male,Medium,Working Professional,3,Rarely,2,5,3,4,1,Fashion,5,5,1,5,5,1.1463092695859316
25,Male,Medium,Student,3,Occasionally,4,4,2,4,4,Fashion,2,2,1,4,2,1.1744808515721066
43,Male,Medium,Student,2,Rarely,4,3,2,5,2,Personal Care,5,3,4,5,3,3.590061259041962
21,Male,Low,Working Professional,1,Occasionally,2,4,4,4,3,Personal Care,2,5,3,3,4,1.6932473812483
43,Male,Low,Student,2,Occasionally,3,4,2,1,1,Fashion,3,3,3,3,2,1.7176806546910355
25,Male,Low,Working Professional,4,Frequently,2,3,4,1,4,Personal Care,3,4,4,3,5,2.871350257158812
43,Female,High,Student,5,Frequently,5,3,3,1,1,Personal Care,5,4,1,5,5,3.9234790540937814
35,Other,Medium,Working Professional,3,Occasionally,2,3,4,2,3,Fashion,5,4,4,3,3,1.738513116285277
22,Male,Medium,Student,4,Rarely,5,3,1,4,4,Food,3,2,2,4,3,1.4709473112260048
26,Male,Medium,Working Professional,3,Occasionally,5,3,4,2,3,Food,2,4,2,3,2,1.7722085835333852
21,Female,Medium,Working Professional,3,Occasionally,4,3,2,3,2,Fashion,3,2,3,5,3,3.0684744231672676
44,Male,Low,Student,5,Rarely,4,2,4,5,3,Fashion,3,4,1,4,2,2.8522414078026204
39,Male,Low,Student,4,Occasionally,3,4,4,3,2,Home Products,2,4,2,3,3,1.0
34,Female,High,Student,1,Frequently,5,4,3,2,3,Home Products,3,4,4,4,4,1.7923430315368096
26,Male,Medium,Student,4,Occasionally,4,3,3,1,1,Food,5,2,3,3,5,3.4799595493962023
18,Female,Medium,Working Professional,1,Rarely,5,5,2,4,1,Personal Care,5,3,3,5,5,3.1123989832626435
38,Female,High,Working Professional,4,Frequently,3,3,1,4,4,Home Products,3,2,1,4,4,2.41442745502268
37,Male,Low,Student,2,Rarely,5,2,1,1,1,Food,5,5,2,3,5,1.8436719470648908
30,Male,High,Working Professional,4,Rarely,3,5,4,4,1,Personal Care,4,5,3,3,5,2.536003031280398
33,Female,Medium,Working Professional,5,Occasionally,3,2,1,5,2,Fashion,3,2,4,4,5,1.5892241987531093
30,Male,Medium,Student,1,Rarely,3,5,3,5,1,Personal Care,4,2,2,4,5,1.5819951729034685
31,Male,Medium,Working Professional,3,Occasionally,4,5,2,5,2,Fashion,3,3,3,4,4,3.5780948188375716
20,Female,Low,Working Professional,5,Rarely,2,3,2,3,2,Fashion,3,2,3,4,2,1.3177664823556872
23,Female,Low,Student,1,Rarely,2,2,3,1,2,Home Products,4,4,2,3,5,1.3809920106994005
35,Male,Medium,Student,1,Rarely,4,5,2,5,3,Fashion,3,3,2,3,4,1.4032667688301428
36,Female,High,Student,3,Frequently,5,2,4,2,2,Fashion,5,2,1,3,5,2.1371860833404988
22,Male,Medium,Working Professional,2,Occasionally,4,3,2,5,3,Food,4,2,4,5,4,1.2601649635061922
32,Female,Low,Working Professional,5,Rarely,5,3,1,3,2,Personal Care,3,5,1,4,4,4.313591883483983
42,Female,Medium,Working Professional,3,Rarely,3,3,2,2,3,Fashion,5,3,1,3,2,2.5795205413682822
19,Female,Low,Student,1,Rarely,4,3,2,1,4,Personal Care,4,5,4,4,3,2.0208507889576666
27,Male,Low,Student,2,Occasionally,2,4,3,1,4,Fashion,4,2,4,4,2,2.449634357531034
41,Other,Medium,Student,5,Rarely,5,5,3,5,3,Fashion,5,3,1,3,2,2.4412153285712903
35,Male,Medium,Student,3,Occasionally,4,4,1,2,4,Food,3,4,2,4,5,1.0
44,Female,Low,Working Professional,2,Occasionally,4,3,3,2,1,Fashion,3,2,4,4,4,1.0
30,Male,Low,Working Professional,5,Occasionally,5,5,1,5,2,Home Products,4,2,1,4,3,3.500782256516991
22,Male,High,Working Professional,4,Occasionally,3,5,4,5,3,Fashion,2,5,2,4,4,1.8155787715018163
40,Male,Low,Working Professional,1,Occasionally,3,2,1,5,4,Food,3,4,3,4,5,1.797444159673896
41,Female,Medium,Student,2,Rarely,3,3,2,4,4,Home Products,3,2,2,3,4,1.6871224186212546
18,Other,Medium,Student,1,Occasionally,3,4,1,5,1,Food,5,5,1,3,5,1.2605316145415668
39,Male,Low,Student,4,Occasionally,5,2,4,3,2,Personal Care,2,5,4,4,2,2.0491049210732157
18,Male,Low,Working Professional,3,Rarely,2,5,2,4,1,Food,2,2,2,4,2,2.2216441831576894
35,Female,Medium,Working Professional,3,Frequently,4,4,1,5,3,Food,4,3,2,4,5,3.4517724977430873
32,Male,Medium,Student,5,Rarely,4,3,3,2,4,Home Products,5,2,2,5,2,1.0
34,Male,Medium,Student,2,Rarely,3,4,3,4,4,Fashion,5,4,4,4,4,1.3502080752097663
28,Female,Medium,Student,2,Rarely,5,4,3,3,4,Fashion,3,2,4,5,3,3.645182391290051
38,Female,High,Student,5,Frequently,2,4,1,1,1,Fashion,4,3,2,5,3,1.5545146841000341
43,Other,Medium,Student,5,Occasionally,2,2,1,2,1,Fashion,3,5,2,5,4,1.03351017185489
42,Male,Medium,Student,3,Occasionally,4,5,4,3,2,Home Products,2,4,1,3,3,1.8166706661722682
39,Male,Medium,Student,3,Rarely,3,4,2,3,3,Home Products,5,4,4,5,4,1.7323842589150213
44,Female,Medium,Working Professional,2,Occasionally,4,5,2,3,2,Home Products,4,4,2,4,5,1.0
44,Female,Medium,Student,2,Rarely,4,2,2,2,2,Personal Care,3,4,4,4,3,2.7847321638273206
34,Female,Medium,Student,5,Frequently,2,3,2,3,4,Fashion,3,3,4,3,5,2.2505969666152894
30,Female,Medium,Student,4,Rarely,5,3,1,1,1,Fashion,2,3,4,3,5,1.6555862132683643
18,Male,Low,Student,1,Rarely,2,4,1,4,3,Personal Care,5,3,1,4,4,1.3186214615540897
19,Female,Medium,Student,2,Rarely,4,2,4,2,2,Home Products,2,3,3,3,3,2.6080008931955785
26,Male,Low,Student,4,Frequently,3,3,2,3,3,Personal Care,3,5,4,3,2,1.4111748029989224
20,Male,Low,Student,2,Occasionally,3,2,1,5,4,Home Products,5,2,4,5,2,2.8681991323542047
18,Female,Low,Student,2,Occasionally,5,2,1,4,2,Personal Care,5,3,2,5,2,2.21609604296293
38,Male,Medium,Working Professional,2,Occasionally,5,4,1,2,1,Food,2,2,4,3,2,3.790220315205107
33,Male,Medium,Student,4,Frequently,5,4,1,5,2,Fashion,5,4,3,4,4,2.338870520773545
40,Female,Low,Working Professional,1,Frequently,4,2,2,5,4,Personal Care,2,5,4,5,5,1.0
23,Male,Medium,Student,2,Occasionally,4,2,2,3,2,Fashion,5,5,1,4,3,1.0
34,Female,Medium,Student,3,Rarely,5,4,1,2,4,Personal Care,5,2,2,3,4,1.7861222306112412
22,Male,Low,Student,1,Rarely,3,2,3,3,2,Home Products,4,2,3,4,2,2.3478720646926465
22,Female,Medium,Student,3,Frequently,3,4,4,1,3,Home Products,5,2,1,4,3,1.8901560107014148
23,Male,Medium,Working Professional,1,Occasionally,3,5,2,5,1,Fashion,3,5,3,4,4,2.2411979357532816
20,Male,Medium,Working Professional,2,Rarely,4,2,2,1,4,Fashion,4,3,2,4,5,1.0
38,Other,Medium,Working Professional,5,Occasionally,2,4,3,3,3,Home Products,2,5,4,3,2,1.6374167067729544
40,Female,Medium,Working Professional,2,Frequently,3,2,2,4,4,Personal Care,3,3,2,3,3,1.0
22,Male,Low,Working Professional,4,Rarely,3,4,3,5,2,Personal Care,2,4,2,5,3,2.125157082263989
38,Male,Low,Student,4,Occasionally,3,2,3,5,4,Food,2,3,4,5,2,1.0
22,Female,Low,Student,1,Frequently,5,3,1,2,4,Personal Care,3,2,1,5,5,1.2056295001289663
27,Female,High,Working Professional,4,Occasionally,4,3,2,5,1,Home Products,2,3,3,5,2,1.7668491368963304
27,Female,Low,Working Professional,2,Rarely,5,2,4,1,3,Home Products,4,3,1,4,5,1.0
36,Female,Low,Student,3,Frequently,5,3,3,4,2,Food,3,5,4,5,3,1.0
34,Male,High,Working Professional,2,Frequently,2,2,4,2,1,Home Products,2,2,3,5,2,1.2285621336646602
38,Male,High,Student,1,Frequently,5,2,1,5,4,Fashion,2,4,4,4,5,1.0
31,Female,Medium,Student,4,Occasionally,2,5,2,2,1,Personal Care,5,3,1,3,5,3.614604766158216
26,Male,Low,Student,3,Rarely,5,5,1,1,4,Food,5,4,2,5,4,4.442100115040855
31,Male,Low,Working Professional,5,Frequently,3,3,1,5,2,Fashion,2,2,3,3,5,1.4165613513249697
18,Female,Medium,Working Professional,3,Rarely,4,5,4,2,4,Home Products,3,3,4,5,2,3.302018472557503
36,Female,Low,Student,3,Frequently,5,5,4,3,1,Food,4,5,3,3,2,2.869035000891182
30,Female,Low,Student,2,Frequently,2,2,3,5,1,Home Products,2,4,3,5,5,1.6678033498221823
30,Female,Medium,Student,5,Occasionally,4,4,2,5,4,Personal Care,2,5,1,3,2,2.041732487472789
21,Female,High,Working Professional,1,Frequently,2,2,1,5,3,Fashion,2,4,2,3,3,1.0
18,Male,Medium,Student,1,Occasionally,3,5,3,5,1,Personal Care,5,2,3,5,3,1.5117865539176474
34,Male,Medium,Student,3,Rarely,5,2,3,3,3,Fashion,3,3,1,3,2,2.4608098519135977
25,Male,Medium,Student,4,Occasionally,4,3,1,1,3,Food,2,4,3,5,5,1.8840958505102863
19,Male,Low,Student,4,Rarely,3,4,1,3,3,Home Products,5,5,2,5,3,3.4857072745572206
25,Female,Medium,Student,5,Occasionally,5,5,3,3,3,Home Products,2,4,3,4,5,2.9920382809306956
24,Male,Low,Working Professional,3,Rarely,5,5,1,2,1,Personal Care,2,4,2,5,2,2.5858783299846766
43,Male,Low,Student,4,Occasionally,2,2,1,4,1,Fashion,3,4,1,5,4,1.0
43,Male,Medium,Working Professional,5,Frequently,2,2,4,4,3,Personal Care,5,4,1,5,3,1.0402244404549301
19,Male,Low,Student,1,Frequently,3,2,2,2,1,Personal Care,4,4,2,5,2,1.0
39,Male,High,Student,4,Rarely,2,2,3,3,3,Personal Care,3,4,2,4,3,2.049749371181105
39,Male,Low,Student,5,Occasionally,3,5,1,2,3,Personal Care,4,5,1,4,5,3.783353347821255
20,Male,Medium,Working Professional,4,Occasionally,3,2,3,5,3,Personal Care,5,4,2,4,4,1.628639349182536
44,Male,Medium,Working Professional,3,Frequently,3,5,2,2,4,Personal Care,5,4,2,4,4,3.816271905483857
35,Male,Low,Working Professional,2,Occasionally,2,2,3,2,2,Food,4,4,4,3,2,1.3176713977791592
29,Female,Low,Student,1,Occasionally,4,4,3,5,1,Personal Care,5,3,3,5,3,1.0
18,Male,Medium,Student,3,Frequently,3,4,3,4,1,Home Products,3,2,1,4,4,1.0
39,Male,High,Working Professional,3,Rarely,4,2,4,5,3,Fashion,2,2,1,5,3,2.2000211266589753
29,Female,High,Working Professional,5,Frequently,5,2,2,1,4,Personal Care,4,2,4,4,5,2.874642493435952
22,Male,Medium,Student,4,Frequently,2,3,2,2,4,Fashion,2,5,2,5,5,1.6062594770191199
44,Female,Medium,Working Professional,1,Frequently,2,4,3,2,1,Home Products,4,5,2,3,2,1.0
42,Female,Medium,Student,3,Rarely,4,5,3,4,3,Personal Care,2,5,2,4,4,1.8997443687131679
34,Male,Medium,Student,5,Occasionally,5,4,2,3,1,Fashion,2,4,1,3,4,2.8145889872732623
33,Female,Medium,Student,1,Frequently,5,5,1,5,3,Food,3,2,4,3,3,2.29059785679575
32,Male,Medium,Student,4,Rarely,3,2,4,3,3,Fashion,2,4,3,5,5,1.655366468316707
40,Female,High,Student,3,Occasionally,2,4,2,5,2,Personal Care,4,3,4,4,4,3.3765010038676815
32,Male,Medium,Student,3,Rarely,5,4,3,5,3,Personal Care,2,2,1,3,2,1.545050296196369
22,Female,High,Student,3,Rarely,5,3,1,1,2,Personal Care,5,3,3,5,2,3.00443210987133
38,Male,Medium,Student,1,Occasionally,3,3,1,1,1,Home Products,2,3,2,5,4,1.0
31,Female,Low,Student,1,Occasionally,3,4,1,1,1,Home Products,2,4,4,5,2,2.4589859917785875
19,Female,Low,Working Professional,1,Rarely,4,4,4,5,4,Personal Care,5,2,4,3,4,1.0
28,Male,Medium,Student,1,Occasionally,2,4,4,5,2,Fashion,5,3,1,5,4,1.270025450047024
36,Male,Medium,Student,5,Occasionally,5,5,2,4,1,Home Products,4,2,4,5,4,1.359362795312737
24,Female,High,Student,2,Occasionally,4,2,2,5,2,Personal Care,5,3,3,5,4,1.0
23,Female,Low,Working Professional,5,Occasionally,2,3,2,3,1,Food,5,3,4,3,3,2.93787322824539
19,Male,High,Student,3,Occasionally,4,2,2,3,2,Personal Care,4,4,1,5,4,3.4643243397148082
23,Female,High,Student,5,Occasionally,2,3,3,1,2,Home Products,4,2,4,3,2,1.0
35,Other,Low,Student,4,Rarely,2,3,4,5,3,Food,2,4,3,5,5,1.0
19,Female,High,Working Professional,3,Occasionally,5,3,1,5,1,Home Products,3,4,3,3,3,3.2295398967904534
35,Male,High,Student,4,Occasionally,2,4,3,1,4,Personal Care,4,4,1,3,5,2.542019661301053
32,Female,Medium,Student,4,Occasionally,3,3,2,2,3,Home Products,5,4,2,4,5,1.2678625137303463
44,Male,Medium,Student,2,Rarely,5,2,2,3,4,Home Products,2,4,1,4,5,3.677029363885729
36,Other,High,Student,1,Occasionally,3,3,3,5,2,Home Products,5,3,2,4,5,1.585420441007114
19,Male,Medium,Working Professional,3,Rarely,4,2,1,2,3,Fashion,4,2,3,3,5,2.5100187150425413
37,Male,Medium,Working Professional,3,Frequently,4,3,4,5,2,Home Products,3,2,4,5,2,1.0
42,Female,High,Working Professional,1,Rarely,2,3,4,1,1,Fashion,2,4,4,5,4,3.395987290468793
23,Male,Medium,Working Professional,2,Frequently,2,4,1,3,1,Fashion,4,2,3,3,2,1.662380962860064
18,Other,Medium,Student,3,Occasionally,3,2,4,1,4,Home Products,4,3,1,5,3,1.6903403213454065
41,Other,Low,Student,5,Occasionally,3,3,2,5,1,Fashion,5,4,4,3,2,3.4617421210814645
32,Female,Medium,Working Professional,1,Rarely,3,3,2,1,4,Home Products,3,5,1,5,3,1.0
40,Male,Low,Student,4,Rarely,4,2,2,3,2,Food,4,5,4,3,4,1.10644452406969
27,Female,High,Working Professional,5,Rarely,3,3,2,1,3,Food,5,3,2,4,5,1.5267812316345788
36,Male,Medium,Student,5,Rarely,5,5,1,3,1,Home Products,2,3,4,4,4,3.0200901010648193
34,Male,Low,Student,1,Occasionally,5,4,4,1,2,Personal Care,5,5,2,5,2,3.626770732755035
22,Female,Medium,Working Professional,4,Rarely,4,2,4,1,3,Personal Care,2,4,4,5,2,3.240141173992297
21,Male,Low,Working Professional,1,Occasionally,3,4,3,3,2,Personal Care,5,3,4,5,4,1.0
27,Male,Medium,Working Professional,3,Rarely,3,5,1,1,4,Fashion,3,5,4,5,4,2.9032853373302268
41,Other,High,Student,5,Frequently,2,5,4,2,2,Personal Care,5,4,4,4,2,2.0974398225529187
34,Male,High,Working Professional,5,Occasionally,5,5,4,4,4,Home Products,3,3,4,4,4,3.09197106383146
27,Male,Low,Student,5,Rarely,4,2,3,2,4,Fashion,3,2,1,3,3,3.9091439440651117
34,Female,Low,Student,2,Occasionally,3,5,2,4,1,Personal Care,2,2,2,5,3,2.1928576247158458
37,Male,High,Working Professional,1,Rarely,2,2,4,2,4,Home Products,5,2,2,4,2,1.4761069193999332
41,Female,High,Working Professional,1,Rarely,4,2,2,4,4,Fashion,5,4,4,3,2,1.0
22,Other,Medium,Student,1,Occasionally,4,3,3,1,2,Fashion,5,3,1,3,4,3.8254701150204102
19,Female,Medium,Working Professional,1,Occasionally,5,2,4,3,4,Fashion,3,5,1,3,4,2.2720808406014696
23,Female,Medium,Student,1,Frequently,3,5,2,3,4,Home Products,4,3,3,4,5,1.1751891636530272
38,Male,High,Student,4,Occasionally,4,2,1,5,2,Home Products,5,2,3,3,3,2.9410913292265066
19,Male,Medium,Student,5,Frequently,2,2,2,4,3,Home Products,5,2,1,5,2,2.268945018482935
30,Female,Low,Working Professional,4,Frequently,2,4,2,5,1,Fashion,4,4,3,3,2,1.0
28,Female,Low,Student,5,Frequently,4,5,2,5,2,Home Products,2,5,2,3,2,2.000024565941669
28,Female,High,Working Professional,3,Occasionally,2,2,2,4,4,Home Products,5,4,1,4,2,1.0
33,Male,Low,Student,5,Rarely,4,3,1,3,2,Personal Care,4,5,3,3,5,1.0
28,Male,Medium,Working Professional,2,Rarely,2,2,3,4,3,Personal Care,5,3,1,4,3,1.0
36,Male,Medium,Student,4,Occasionally,4,2,2,1,2,Home Products,3,4,3,4,5,3.73403827764814
32,Female,Low,Working Professional,3,Occasionally,4,4,2,5,2,Personal Care,4,4,1,5,3,3.3743582288951863
42,Male,Low,Student,2,Rarely,4,5,4,5,2,Home Products,3,4,4,3,2,1.289275383683976
40,Female,High,Working Professional,5,Occasionally,2,5,4,4,2,Fashion,4,2,2,5,3,1.4145880911563087
40,Female,High,Working Professional,2,Rarely,4,3,1,5,4,Home Products,2,2,3,5,2,2.796135305778577
33,Male,High,Working Professional,3,Occasionally,5,3,1,3,2,Personal Care,3,5,4,3,5,3.3706498539513627
28,Female,High,Student,3,Rarely,4,3,1,5,3,Personal Care,5,3,1,3,3,2.1894724960451586
39,Male,Medium,Working Professional,2,Occasionally,3,2,4,4,2,Personal Care,4,4,4,4,4,1.2394763952690306
33,Female,High,Student,4,Occasionally,3,2,2,3,2,Food,5,2,2,3,3,2.6247840071748287
25,Female,Medium,Working Professional,5,Rarely,5,3,4,3,4,Food,2,4,3,4,2,2.970148152762271
21,Female,Medium,Working Professional,4,Occasionally,4,5,3,5,4,Home Products,4,5,3,5,4,3.9295137363015376
25,Female,High,Student,4,Occasionally,3,5,1,4,2,Home Products,2,5,1,5,2,2.180453233790231
21,Male,Low,Student,5,Rarely,4,3,1,5,4,Fashion,4,3,2,4,4,2.16459506883485
41,Male,Medium,Student,4,Rarely,3,4,1,1,4,Home Products,3,5,4,3,4,1.0
42,Female,Medium,Student,5,Rarely,2,5,3,1,2,Personal Care,5,4,1,3,3,3.958096840678735
20,Male,Low,Working Professional,5,Occasionally,2,5,2,3,4,Personal Care,3,3,3,4,3,1.537263769328473
20,Male,Low,Student,5,Occasionally,5,3,2,5,1,Fashion,3,3,4,5,4,1.0
44,Male,High,Student,2,Rarely,5,5,2,1,1,Fashion,3,2,1,4,4,2.7211200283898784
35,Female,High,Student,3,Occasionally,4,2,1,2,1,Fashion,3,4,4,3,4,1.7617309935328365
43,Male,Medium,Student,2,Rarely,5,2,2,1,4,Fashion,4,5,4,3,2,2.7498491463856003
36,Female,Low,Student,5,Frequently,4,5,4,5,1,Fashion,5,2,1,4,3,3.349137988045609
36,Other,Low,Working Professional,3,Rarely,2,2,1,5,3,Home Products,4,4,4,3,2,1.0
38,Male,High,Student,3,Frequently,2,4,3,1,1,Fashion,4,4,4,5,3,4.819912142667452
22,Male,Medium,Working Professional,5,Occasionally,3,5,3,5,3,Personal Care,4,3,2,4,5,2.198664116781335
35,Male,Medium,Student,3,Occasionally,4,3,2,5,4,Food,3,3,2,5,2,1.0
27,Female,Medium,Student,3,Occasionally,2,2,1,2,1,Fashion,2,4,3,5,3,3.08281691582083
39,Male,Medium,Working Professional,2,Occasionally,2,4,4,3,3,Food,3,2,2,4,4,2.12840706571004
38,Male,Medium,Student,3,Rarely,4,4,4,5,4,Home Products,4,3,1,4,4,2.308862013832129
23,Male,High,Student,5,Occasionally,3,2,1,4,1,Personal Care,3,3,4,3,3,1.5646959621223464
18,Female,Medium,Student,1,Occasionally,3,4,2,3,2,Fashion,5,4,3,3,4,1.4458231160176542
22,Male,Medium,Student,1,Occasionally,3,5,3,3,1,Fashion,5,4,2,4,4,1.0
26,Female,Medium,Student,1,Occasionally,3,4,3,4,1,Personal Care,3,3,4,4,5,1.0
29,Female,Medium,Student,5,Frequently,2,2,4,1,1,Fashion,3,2,1,3,5,4.756783772024123
43,Male,Medium,Student,1,Occasionally,4,4,4,2,2,Personal Care,2,3,4,3,5,1.0
31,Female,Low,Student,1,Rarely,4,2,4,5,3,Fashion,3,4,1,3,2,1.37677281473673
19,Male,Medium,Student,5,Occasionally,2,2,3,1,3,Home Products,3,3,4,4,5,1.0
34,Female,Low,Student,5,Occasionally,2,4,4,4,2,Fashion,2,4,3,4,5,1.5792987451060005
31,Female,High,Student,5,Frequently,2,2,3,2,1,Home Products,3,3,3,3,5,1.0
43,Female,Medium,Student,3,Frequently,5,2,3,2,1,Fashion,3,4,2,5,3,2.8273201871002502
30,Male,High,Working Professional,3,Occasionally,4,3,2,2,1,Home Products,3,4,2,5,4,2.515832777644751
44,Male,Low,Student,3,Rarely,4,5,2,4,3,Fashion,3,2,4,3,3,1.0
26,Male,Medium,Working Professional,4,Occasionally,4,2,2,1,3,Home Products,3,4,4,4,5,2.688285648338145
43,Male,Medium,Student,2,Occasionally,3,5,4,5,2,Personal Care,4,3,2,4,2,1.6237627572332038
42,Male,Medium,Working Professional,5,Frequently,2,3,3,2,4,Home Products,3,4,2,5,3,2.474922744410649
32,Male,Medium,Student,5,Rarely,2,3,4,2,2,Fashion,2,5,4,3,5,3.1539301783068407
42,Male,Medium,Working Professional,3,Rarely,2,3,3,1,3,Personal Care,3,3,4,5,2,3.4650442145473948
39,Male,Medium,Working Professional,5,Rarely,5,3,2,2,1,Fashion,4,2,4,5,2,2.5861549291290427
32,Female,Low,Student,5,Occasionally,4,5,2,2,1,Personal Care,2,3,3,3,2,2.9936446794562186
41,Male,Low,Working Professional,1,Frequently,2,4,4,4,1,Fashion,2,2,1,5,4,1.0
28,Male,Medium,Student,5,Rarely,5,4,3,3,1,Personal Care,3,5,1,4,2,1.8978941110402228
33,Male,Medium,Student,4,Occasionally,2,5,4,1,4,Fashion,5,2,2,5,5,1.592206290146377
34,Male,Low,Working Professional,3,Occasionally,3,2,1,1,2,Fashion,4,4,3,3,3,2.563241939894925
43,Other,Low,Working Professional,2,Occasionally,4,5,4,1,2,Home Products,5,5,4,4,3,4.524955795102733
21,Male,Low,Student,2,Rarely,5,2,2,4,3,Food,3,5,4,4,5,1.0
18,Female,Medium,Student,1,Frequently,2,2,3,4,2,Personal Care,4,2,2,5,4,2.7932057632140337
25,Other,Medium,Working Professional,2,Rarely,4,4,3,5,4,Home Products,5,3,2,4,4,1.0336464853017122
34,Female,High,Working Professional,2,Occasionally,5,3,4,4,4,Home Products,4,2,3,3,2,3.1119007738552744
20,Female,High,Working Professional,3,Rarely,4,4,2,1,4,Personal Care,3,2,1,5,5,3.1293703838779514
37,Female,Medium,Working Professional,3,Occasionally,4,4,1,5,1,Fashion,4,5,1,4,2,2.0947750631259834
32,Other,Low,Student,4,Frequently,3,5,4,5,3,Fashion,3,4,4,3,2,2.0729918786946544
32,Female,Low,Working Professional,1,Rarely,4,5,3,2,4,Food,5,3,2,5,5,2.115844667710382
41,Female,Low,Student,2,Rarely,5,2,2,2,2,Personal Care,4,2,3,3,4,1.3890819141570057
39,Female,High,Student,4,Occasionally,4,5,3,5,2,Home Products,2,4,4,4,4,3.345674847951212
31,Female,Medium,Student,1,Occasionally,5,2,3,3,2,Home Products,3,4,1,5,3,2.717863813566776
43,Female,Low,Student,2,Occasionally,4,2,3,2,4,Personal Care,4,3,1,5,5,1.1495004670474178
40,Male,Medium,Student,2,Rarely,2,3,3,5,4,Personal Care,2,4,3,4,2,1.0
31,Male,Medium,Working Professional,3,Rarely,3,3,1,4,2,Home Products,2,2,4,3,5,1.2721510526792559
41,Male,Medium,Student,5,Occasionally,2,4,2,1,4,Fashion,2,5,3,4,2,4.688456478506093
19,Male,Low,Student,1,Rarely,3,3,4,3,2,Personal Care,2,4,4,5,3,1.4319557716063842
30,Male,High,Working Professional,2,Frequently,5,2,2,2,1,Personal Care,3,5,1,5,3,3.2534562056465655
43,Male,Medium,Student,1,Rarely,3,5,2,1,4,Food,4,3,2,4,3,1.0721934371469315
31,Female,Low,Student,4,Occasionally,4,3,2,5,1,Personal Care,2,3,2,3,3,1.5137945867882376
44,Male,High,Student,4,Rarely,4,3,4,2,1,Home Products,4,4,1,4,2,2.2892753085467445
41,Female,Low,Working Professional,5,Rarely,2,3,2,1,4,Fashion,4,5,2,3,4,1.3289021811512696
36,Male,High,Student,2,Occasionally,3,3,4,4,2,Fashion,5,2,2,3,2,1.4668567057932684
24,Male,High,Student,3,Occasionally,5,2,4,3,3,Food,4,5,4,5,3,1.381578638525676
20,Female,Medium,Student,2,Rarely,5,2,1,5,1,Home Products,3,4,3,3,4,2.4489420515473626
32,Female,Medium,Student,1,Rarely,4,4,3,2,4,Personal Care,3,5,4,5,5,1.989209232441017
40,Male,Medium,Student,4,Rarely,5,5,4,4,1,Home Products,2,5,3,3,2,4.380883591296067
31,Female,High,Student,1,Occasionally,4,4,3,3,2,Fashion,4,3,3,3,5,1.0
28,Female,Medium,Student,5,Occasionally,4,4,2,3,4,Home Products,3,4,2,5,3,2.3689181979954075
32,Male,Medium,Working Professional,4,Rarely,4,3,3,4,3,Fashion,3,5,3,3,5,1.7925838953051128
30,Male,High,Student,3,Occasionally,2,5,3,2,4,Home Products,3,4,3,4,4,2.5632143003161563
35,Other,High,Student,4,Occasionally,2,3,3,3,1,Home Products,2,2,1,3,4,1.377975605941745
43,Female,High,Student,2,Frequently,4,2,2,5,4,Personal Care,3,4,3,5,4,2.922413923135265
23,Female,Medium,Student,2,Frequently,4,4,2,1,4,Food,4,2,1,5,2,2.2159045629125798
20,Female,High,Working Professional,4,Rarely,4,5,4,5,1,Food,3,4,4,4,5,1.494582945249638
36,Male,Medium,Student,5,Rarely,5,2,4,3,3,Personal Care,3,4,2,3,5,2.639065057684956
32,Male,High,Student,2,Rarely,4,4,1,1,2,Food,2,5,3,4,5,2.0743667678188795
42,Male,Medium,Working Professional,2,Occasionally,4,5,2,4,4,Home Products,4,5,1,3,3,2.928247810136217
40,Female,Medium,Student,3,Frequently,3,4,1,1,3,Home Products,3,2,4,4,2,1.988192313413669
22,Female,Medium,Student,4,Occasionally,3,5,2,1,2,Food,4,2,4,5,2,1.3795961520007833
27,Female,Medium,Student,2,Rarely,3,4,3,1,1,Personal Care,4,3,4,5,5,2.2775200649524927
24,Male,Medium,Student,5,Occasionally,3,3,1,3,3,Home Products,3,5,1,4,2,1.7491496986018724
42,Male,Medium,Student,1,Rarely,4,4,1,2,3,Food,2,2,1,3,5,1.0
34,Male,Medium,Student,4,Rarely,3,4,1,3,4,Personal Care,4,5,2,3,5,2.3225818251187285
